book_id,goodreads_book_id,best_book_id,work_id,title,author,average_rating,ratings_count,genre,bag_of_words,,wordcloud
121,7604,7604,1268631,Lolita by Vladimir Nabokov,vladimirnabokov,3.88,469836,literature fiction classics novel drama contemporary psychology historicalfiction modern romance,vladimirnabokov literature fiction classics novel drama contemporary psychology historicalfiction modern romance,,
122,37442,37442,1479280,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1) by Gregory Maguire",gregorymaguire,3.52,506900,magic fantasy novel classics contemporary literature romance fiction adventure paranormal sciencefiction drama,gregorymaguire magic fantasy novel classics contemporary literature romance fiction adventure paranormal sciencefiction drama,,
123,5358,5358,38270,"The Firm (Penguin Readers, Level 5) by John Grisham",johngrisham,3.99,488269,fiction thriller mystery suspense crime novel contemporary drama action adventure literature,johngrisham fiction thriller mystery suspense crime novel contemporary drama action adventure literature,,
124,7937843,7937843,9585076,Room by Emma Donoghue,emmadonoghue,4.03,511360,fiction contemporary drama crime novel thriller mystery suspense psychology literature horror,emmadonoghue fiction contemporary drama crime novel thriller mystery suspense psychology literature horror,,
125,1420,1420,1885548,Hamlet by William Shakespeare,williamshakespeare,4,515820,classics fiction drama literature poetry historicalfiction novel murder romance fantasy,williamshakespeare classics fiction drama literature poetry historicalfiction novel murder romance fantasy,,
126,234225,234225,3634639,Dune (Dune Chronicles #1) by Frank Herbert,frankherbert,4.19,485032,sciencefiction fiction fantasy classics novel adventure epic literature science religion dystopia philosophy,frankherbert sciencefiction fiction fantasy classics novel adventure epic literature science religion dystopia philosophy,,
127,2612,2612,2124255,The Tipping Point: How Little Things Can Make a Big Difference by Malcolm Gladwell,malcolmgladwell,3.92,490504,nonfiction business psychology science economics selfhelp philosophy history fiction,malcolmgladwell nonfiction business psychology science economics selfhelp philosophy history fiction,,
128,11084145,11084145,16005831,Steve Jobs by Walter Isaacson,walterisaacson,4.09,560715,biography business nonfiction history memoir science economics,walterisaacson biography business nonfiction history memoir science economics,,
129,332613,332613,2100252,One Flew Over the Cuckoo's Nest by Ken Kesey,kenkesey,4.18,491642,classics fiction literature psychology novel contemporary drama historicalfiction modern humor,kenkesey classics fiction literature psychology novel contemporary drama historicalfiction modern humor,,
130,2165,2165,69741,The Old Man and the Sea by Ernest Hemingway,ernesthemingway,3.73,520630,classics fiction literature novel adventure historicalfiction drama,ernesthemingway classics fiction literature novel adventure historicalfiction drama,,
131,4395,18114322,2931549,The Grapes of Wrath by John Steinbeck,johnsteinbeck,3.92,322321,classics fiction historicalfiction literature novel history drama,johnsteinbeck classics fiction historicalfiction literature novel history drama,,
132,3431,3431,2561472,The Five People You Meet in Heaven by Mitch Albom,mitchalbom,3.9,449501,fiction literature contemporary nonfiction classics romance modern spirituality psychology,mitchalbom literature contemporary nonfiction classics romance modern spirituality psychology,,
133,8127,8127,3464264,"Anne of Green Gables (Anne of Green Gables, #1) by L.M. Montgomery",lmmontgomery,4.23,502247,fiction classics childrens historicalfiction romance literature novel,lmmontgomery fiction classics childrens historicalfiction romance literature novel,,
134,3777732,3777732,3443248,"City of Glass (The Mortal Instruments, #3) by Cassandra Clare",cassandraclare,4.34,593173,fantasy paranormal fiction magic action contemporary sciencefiction dystopia,cassandraclare fantasy paranormal fiction magic action contemporary sciencefiction dystopia,,
135,62291,62291,1164465,"A Storm of Swords (A Song of Ice and Fire, #3) by George R.R. Martin",georgerrmartin,4.54,469022,fantasy fiction adventure epic novel magic sciencefiction medieval historicalfiction action drama contemporary romance,georgerrmartin fantasy fiction adventure epic novel magic sciencefiction medieval historicalfiction action drama contemporary romance,,
136,137791,137791,1010054,Divine Secrets of the Ya-Ya Sisterhood by Rebecca Wells,rebeccawells,3.79,465676,fiction contemporary novel humor historicalfiction drama romance literature classics,rebeccawells fiction contemporary novel humor historicalfiction drama romance literature classics,,
137,10964,10964,2489796,"Outlander (Outlander, #1) by Diana Gabaldon",dianagabaldon,4.2,515547,historicalfiction romance fantasy fiction adventure sciencefiction history paranormal novel drama magic epic,dianagabaldon historicalfiction romance fantasy fiction adventure sciencefiction history paranormal novel drama magic epic,,
138,12296,12296,4925227,The Scarlet Letter by Nathaniel Hawthorne,nathanielhawthorne,3.37,509883,literature novel romance history religion drama,nathanielhawthorne literature novel romance history religion drama,,
139,9460487,9460487,14345371,"Miss Peregrine’s Home for Peculiar childrens (Miss Peregrine’s Peculiar childrens, #1) by Ransom Riggs",ransomriggs,3.89,613674,fantasy fiction paranormal mystery horror historicalfiction adventure sciencefiction magic romance childrens thriller contemporary novel suspense,ransomriggs fantasy fiction paranormal mystery horror historicalfiction adventure sciencefiction magic romance childrens thriller contemporary novel suspense,,
140,6892870,6892870,12883496,"The Girl Who Kicked the Hornet's Nest (Millennium, #3) by Stieg Larsson",stieglarsson,4.2,443951,fiction mystery thriller crime suspense contemporary novel drama adventure action literature,stieglarsson fiction mystery thriller crime suspense contemporary novel drama adventure action literature,,
141,18007564,18007564,21825181,The Martian by Andy Weir,andyweir,4.39,423344,sciencefiction adventure science thriller humor novel contemporary fantasy action drama,andyweir sciencefiction adventure science thriller humor novel contemporary fantasy action drama,,
142,5043,5043,3359698,"The Pillars of the Earth (The Kingsbridge Series, #1) by Ken Follett",kenfollett,4.29,462517,historicalfiction fiction history medieval fantasy classics novel epic romance literature drama religion contemporary adventure thriller mystery suspense,kenfollett historicalfiction fiction history medieval fantasy classics novel epic romance literature drama religion contemporary adventure thriller mystery suspense,,
143,18143977,18143977,25491300,All the Light We Cannot See by Anthony Doerr,anthonydoerr,4.31,470001,historicalfiction fiction history novel literature contemporary drama,anthonydoerr historicalfiction fiction history novel literature contemporary drama,,
144,8664353,8664353,12946965,"Unbroken: A World War II Story of Survival, Resilience, and Redemption by Laura Hillenbrand",laurahillenbrand,4.4,487775,history biography nonfiction memoir historicalfiction adventure sports,laurahillenbrand history biography nonfiction memoir historicalfiction adventure sports,,
145,976,976,3135896,Deception Point by Dan Brown,danbrown,3.67,455610,fiction thriller mystery suspense adventure crime sciencefiction novel action contemporary drama fantasy science literature romance historicalfiction,danbrown fiction thriller mystery suspense adventure crime sciencefiction novel action contemporary drama fantasy science literature romance historicalfiction,,
146,17333223,17333223,24065147,The Goldfinch by Donna Tartt,donnatartt,3.87,396756,fiction contemporary art mystery novel literature drama crime,donnatartt fiction contemporary art mystery novel literature drama crime,,
147,1217100,29844228,2588213,Thirteen Reasons Why by Jay Asher,jayasher,4.02,463783,romance drama contemporary fiction novel suspense psychology thriller,jayasher romance drama contemporary fiction novel suspense psychology thriller,,
148,2865,2865,3358875,Girl with a Pearl Earring by Tracy Chevalier,tracychevalier,3.85,467577,historicalfiction fiction art classics romance history novel literature contemporary drama,tracychevalier historicalfiction fiction art classics romance history novel literature contemporary drama,,
149,4374400,4374400,4422413,"If I Stay (If I Stay, #1) by Gayle Forman",gayleforman,3.96,503527,romance contemporary fiction paranormal drama fantasy novel,gayleforman romance contemporary fiction paranormal drama fantasy novel,,
150,4989,4989,1041558,The Red Tent by Anita Diamant,anitadiamant,4.16,424981,historicalfiction history fiction literature contemporary drama religion fantasy classics,anitadiamant historicalfiction history fiction literature contemporary drama religion fantasy classics,,
151,28186,28186,43554,"The Sea of Monsters (Percy Jackson and the Olympians, #2) by Rick Riordan",rickriordan,4.23,514932,fantasy fiction adventure childrens magic action paranormal humor novel contemporary romance,rickriordan fantasy fiction adventure childrens magic action paranormal humor novel contemporary romance,,
152,5526,5526,3222389,Dear John by Nicholas Sparks,nicholassparks,4.01,441062,romance fiction contemporary drama novel,nicholassparks romance fiction contemporary drama novel,,
153,1582996,1582996,1575860,"City of Ashes (The Mortal Instruments, #2) by Cassandra Clare",cassandraclare,4.21,541117,fantasy paranormal romance fiction magic adventure action sciencefiction contemporary dystopia,cassandraclare fantasy paranormal romance fiction magic adventure action sciencefiction contemporary dystopia,,
154,8852,8852,1896522,Macbeth by William Shakespeare,williamshakespeare,3.88,496018,fiction classics literature poetry historicalfiction fantasy murder history horror novel magic paranormal,williamshakespeare fiction classics literature poetry historicalfiction fantasy murder history horror novel magic paranormal,,
155,15241,15241,2963845,"The Two Towers (The Lord of the Rings, #2) by J.R.R. Tolkien",jrrtolkien,4.42,480446,fantasy classics fiction adventure literature magic novel epic sciencefiction action,jrrtolkien fantasy classics fiction adventure literature magic novel epic sciencefiction action,,
